PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
14558,2,10,1,2,0,0,0,0,1,668933,R,CF,,StrikeCalled,4.3689398765563965,1.1419600248336792,2486.409912109375,97.8832015991211,-1.4744700193405151,6.32535982131958,5.71999979019165,1.8582500219345093,-5.496840000152588,0.15821599960327148,3.326630115509033
13325,2,10,2,2,0,1,0,0,1,668933,R,CF,,FoulBall,4.492489814758301,-4.054329872131348,2418.409912109375,98.6957015991211,-1.7803499698638916,6.066999912261963,5.809999942779541,1.147189974784851,-6.487410068511963,-0.36006200313568115,2.0876801013946533
14258,2,10,3,2,0,2,0,0,1,668933,R,CF,single,InPlay,4.073619842529297,1.5333800315856934,2489.409912109375,98.33480072021484,-1.5442700386047363,6.327700138092041,5.849999904632568,1.6825900077819824,-5.804530143737793,-0.11305099725723267,3.025019884109497
14661,2,11,1,2,0,0,1,0,0,668984,R,SL,,BallCalled,1.875440001487732,3.212090015411377,2652.409912109375,84.93920135498047,-3.119450092315674,4.685239791870117,6.619999885559082,5.174769878387451,-7.149640083312988,1.350890040397644,1.196560025215149
13326,2,11,2,2,1,0,1,0,0,668984,R,SL,,BallCalled,0.34946998953819275,5.306839942932129,2669.409912109375,84.54299926757812,-2.993530035018921,4.732439994812012,6.46999979019165,5.035299777984619,-7.79019021987915,1.1776100397109985,0.8077579736709595
14662,2,11,3,2,2,0,1,0,0,668984,R,FB,,BallCalled,13.634900093078613,-14.168700218200684,2504.409912109375,93.46499633789062,-2.7544798851013184,4.992290019989014,6.769999980926514,2.642319917678833,-6.170330047607422,0.9070180058479309,0.8327270150184631
14559,2,11,4,2,3,0,1,0,0,668984,R,FB,walk,BallCalled,11.946999549865723,-11.611599922180176,2381.409912109375,93.20240020751953,-2.728179931640625,4.986810207366943,6.78000020980835,3.046910047531128,-4.957009792327881,1.0769000053405762,2.1051199436187744
14259,2,12,1,2,0,0,1,1,0,668984,R,FB,,StrikeCalled,12.625499725341797,-9.644550323486328,2491.409912109375,93.10700225830078,-2.8606600761413574,5.069900035858154,6.769999980926514,3.094680070877075,-4.758440017700195,0.8171409964561462,2.32600998878479
14260,2,12,2,2,0,1,1,1,0,668984,R,CH,single,InPlay,-1.2638499736785889,-15.309000015258789,1841.4100341796875,86.9927978515625,-2.950050115585327,4.750510215759277,6.789999961853027,2.4796299934387207,-6.269139766693115,0.653003990650177,2.2054500579833984
13327,2,13,1,2,0,0,1,0,1,668984,R,FB,,BallCalled,12.490699768066406,-11.043899536132812,2494.409912109375,93.40409851074219,-2.8068599700927734,4.932509899139404,6.800000190734863,2.8280398845672607,-6.132199764251709,0.7465639710426331,0.8973829746246338
14535,2,13,2,2,1,0,1,0,1,668984,R,FB,,BallCalled,13.826499938964844,-11.071499824523926,2513.409912109375,94.8447036743164,-2.6683199405670166,5.0918498039245605,6.5,0.34609198570251465,-3.7903800010681152,-1.3828099966049194,3.032710075378418
15855,2,13,3,2,2,0,1,0,1,668984,R,CH,,BallCalled,-0.03508000075817108,-17.100500106811523,1700.4100341796875,86.30650329589844,-2.973710060119629,4.751490116119385,6.670000076293945,0.07621289789676666,-4.984960079193115,-1.4169800281524658,3.3087399005889893
15178,2,13,4,2,3,0,1,0,1,668984,R,FB,home_run,InPlay,14.83180046081543,-11.783100128173828,2412.409912109375,92.45580291748047,-2.7444000244140625,5.019720077514648,6.769999980926514,1.788100004196167,-4.4471001625061035,-0.07890050113201141,2.3913700580596924
14663,2,14,1,2,0,0,0,0,0,668984,R,FB,,StrikeCalled,12.734199523925781,-10.915499687194824,2293.409912109375,94.43659973144531,-2.6836299896240234,5.052690029144287,6.760000228881836,2.4899299144744873,-4.423490047454834,0.5504760146141052,2.5261099338531494
13530,2,14,2,2,0,1,0,0,0,668984,R,SL,,StrikeSwinging,1.5410200357437134,4.936639785766602,2644.409912109375,85.05049896240234,-2.908679962158203,4.782660007476807,6.610000133514404,4.579949855804443,-6.544579982757568,0.8631020188331604,1.87746000289917
14536,2,14,3,2,0,2,0,0,0,668984,R,SL,field_out,InPlay,2.754159927368164,3.78521990776062,2616.409912109375,84.86830139160156,-2.7879300117492676,4.775030136108398,6.510000228881836,3.839099884033203,-5.375589847564697,0.4110870063304901,2.8284800052642822
14261,3,1,1,0,0,0,0,0,0,668984,R,FB,,StrikeCalled,13.753899574279785,-11.553500175476074,2409.409912109375,92.93710327148438,-2.6501500606536865,5.065549850463867,6.71999979019165,2.3917200565338135,-4.139410018920898,0.5482119917869568,2.77728009223938
15857,3,1,2,0,0,1,0,0,0,668984,R,SW,field_out,InPlay,-1.9281400442123413,13.140199661254883,2732.409912109375,79.25170135498047,-2.7241299152374268,4.879119873046875,6.619999885559082,5.273069858551025,-7.374529838562012,0.9673470258712769,2.0000998973846436
14664,3,2,1,1,0,0,0,0,0,668984,R,SW,field_out,InPlay,-1.1042799949645996,7.568960189819336,2456.409912109375,81.40440368652344,-2.843669891357422,4.7053399085998535,6.559999942779541,3.5479300022125244,-6.5706000328063965,-0.2466370016336441,2.2791900634765625
15722,3,3,1,2,0,0,0,0,0,668984,R,FB,,StrikeCalled,12.530699729919434,-9.288180351257324,2557.409912109375,95.60350036621094,-2.63782000541687,4.9546098709106445,6.71999979019165,2.235490083694458,-4.116829872131348,0.22067900002002716,2.6582400798797607
15723,3,3,2,2,0,1,0,0,0,668984,R,FB,,BallCalled,12.727100372314453,-11.401900291442871,2588.409912109375,95.2791976928711,-2.5924899578094482,4.979800224304199,6.650000095367432,3.0807700157165527,-3.534679889678955,1.232319951057434,3.236910104751587
13531,3,3,3,2,1,1,0,0,0,668984,R,SL,,BallCalled,4.346529960632324,6.03754997253418,2692.409912109375,87.16449737548828,-2.932919979095459,4.652070045471191,6.690000057220459,5.311069965362549,-7.1663498878479,1.4110699892044067,0.7636659741401672
13532,3,3,4,2,2,1,0,0,0,668984,R,FB,,StrikeSwinging,14.500499725341797,-5.899620056152344,2260.409912109375,94.3322982788086,-2.5400900840759277,5.067379951477051,6.789999961853027,2.7399299144744873,-3.005660057067871,0.478085994720459,3.6603899002075195
14561,3,3,5,2,2,2,0,0,0,668984,R,FB,field_error,InPlay,11.176400184631348,-10.174200057983398,2129.409912109375,94.32990264892578,-2.6401000022888184,4.9992899894714355,6.78000020980835,2.027829885482788,-3.951849937438965,0.09845250099897385,3.008120059967041
14665,3,4,1,2,0,0,1,0,0,668984,R,FB,,BallCalled,13.098299980163574,-12.369799613952637,2408.409912109375,94.72329711914062,-2.874190092086792,4.958079814910889,6.75,1.4487700462341309,-5.513510227203369,-0.46796900033950806,1.365280032157898
14537,3,4,2,2,1,0,1,0,0,668984,R,FB,,StrikeCalled,13.288599967956543,-9.29951000213623,2268.409912109375,92.8595962524414,-2.8094000816345215,5.062049865722656,6.789999961853027,2.129420042037964,-3.8590800762176514,-0.05070500075817108,3.0834999084472656
14666,3,4,3,2,1,1,1,0,0,668984,R,SW,,FoulBall,0.39660999178886414,10.797599792480469,2633.409912109375,79.52749633789062,-2.9508299827575684,4.855299949645996,6.460000038146973,4.046390056610107,-5.862659931182861,-0.1713089942932129,3.1514999866485596
13533,3,4,4,2,1,2,1,0,0,668984,R,SL,,BallCalled,2.999569892883301,1.1481499671936035,2610.409912109375,86.62000274658203,-2.941930055618286,4.6471099853515625,6.769999980926514,7.158209800720215,-6.829410076141357,3.5289299488067627,1.2130099534988403
13534,3,4,5,2,2,2,1,0,0,668984,R,SL,double,InPlay,3.5627899169921875,2.195580005645752,2638.409912109375,85.78040313720703,-3.0176401138305664,4.719359874725342,6.590000152587891,3.7509000301361084,-5.604529857635498,0.23336699604988098,2.4134299755096436
14562,3,5,1,2,0,0,0,1,0,668984,R,FB,,StrikeCalled,12.778499603271484,-8.428759574890137,2194.409912109375,94.03849792480469,-2.8440699577331543,5.0817999839782715,6.78000020980835,2.277209997177124,-4.5833001136779785,-0.028363799676299095,2.384999990463257
15183,3,5,2,2,0,1,0,1,0,668984,R,FB,,BallCalled,14.76039981842041,-10.26669979095459,2286.409912109375,94.61070251464844,-2.8309500217437744,5.043560028076172,6.710000038146973,2.1064600944519043,-2.4488298892974854,-0.007952170446515083,4.127180099487305
14563,3,5,3,2,1,1,0,1,0,668984,R,SW,,BallCalled,2.375730037689209,11.954099655151367,2673.409912109375,79.28939819335938,-2.964139938354492,4.818270206451416,6.519999980926514,5.496910095214844,-5.598559856414795,1.0479700565338135,3.211400032043457
14668,3,5,4,2,2,1,0,1,0,668984,R,SL,,BallCalled,3.52987003326416,7.452690124511719,2610.409912109375,82.42549896240234,-2.9514598846435547,4.6288299560546875,6.659999847412109,7.112180233001709,-6.348859786987305,2.935230016708374,1.949120044708252
13535,3,5,5,2,3,1,0,1,0,668984,R,FB,,FoulBall,14.450599670410156,-11.018199920654297,2339.409912109375,94.70719909667969,-2.7398300170898438,4.977530002593994,6.619999885559082,1.4681999683380127,-4.134679794311523,-0.433463990688324,2.528409957885742
13536,3,5,6,2,3,2,0,1,0,668984,R,FB,double,InPlay,12.249199867248535,-13.431500434875488,2073.409912109375,92.84719848632812,-2.8361499309539795,4.9904398918151855,6.650000095367432,0.7106810212135315,-3.3943400382995605,-1.0102699995040894,3.5510599613189697
15185,3,6,1,2,0,0,0,1,0,668984,R,SL,double,InPlay,5.836219787597656,4.890230178833008,2601.409912109375,85.9613037109375,-3.111299991607666,4.698530197143555,6.5,3.6429800987243652,-5.420129776000977,-0.18938900530338287,2.387660026550293
14262,3,7,1,2,0,0,0,1,0,668984,R,FB,,StrikeCalled,12.263699531555176,-13.773099899291992,2437.409912109375,93.44979858398438,-2.8660800457000732,4.904300212860107,6.679999828338623,2.094320058822632,-4.496699810028076,0.26812899112701416,2.463059902191162
14564,3,7,2,2,0,1,0,1,0,668984,R,CH,,BallCalled,-1.3664100170135498,-16.785999298095703,1837.4100341796875,88.51300048828125,-2.948280096054077,4.7228899002075195,6.769999980926514,2.396130084991455,-6.670559883117676,0.7183849811553955,1.7702900171279907
16530,3,7,3,2,1,1,0,1,0,668984,R,FB,,StrikeSwinging,14.912300109863281,-10.753499984741211,2452.409912109375,93.85990142822266,-2.819010019302368,4.947010040283203,6.679999828338623,1.2332600355148315,-4.449039936065674,-0.7418169975280762,2.2832400798797607
14538,3,7,4,2,1,2,0,1,0,668984,R,SL,,BallCalled,1.8185399770736694,7.631609916687012,2747.409912109375,85.33200073242188,-3.031860113143921,4.644219875335693,6.650000095367432,6.452250003814697,-7.322859764099121,2.22733998298645,1.0003199577331543
16799,3,7,5,2,2,2,0,1,0,668984,R,FB,field_out,InPlay,14.664299964904785,-12.094499588012695,2514.409912109375,93.57610321044922,-2.936729907989502,4.918109893798828,6.650000095367432,1.2385900020599365,-4.394810199737549,-0.7388120293617249,2.326129913330078
14850,4,1,1,0,0,0,0,0,0,665665,L,SL,,BallCalled,3.810920000076294,-5.399849891662598,2547.409912109375,77.97229766845703,3.6097800731658936,5.308080196380615,6.210000038146973,-5.614220142364502,-6.284979820251465,-1.1140199899673462,3.1092700958251953
14851,4,1,2,0,1,0,0,0,0,665665,L,SL,,StrikeCalled,1.0782599449157715,-10.123200416564941,2435.409912109375,77.635498046875,3.463479995727539,5.27338981628418,6.239999771118164,-5.05033016204834,-7.9858198165893555,-0.31626299023628235,1.78193998336792
14852,4,1,3,0,1,1,0,0,0,665665,L,CH,,FoulBall,-2.3028900623321533,17.903600692749023,1949.4100341796875,83.24240112304688,3.5853400230407715,5.122159957885742,6.489999771118164,-1.2097500562667847,-7.853020191192627,0.9155910015106201,1.457610011100769
14539,4,1,4,0,1,2,0,0,0,665665,L,CH,,FoulBall,-1.531749963760376,17.18630027770996,2022.4100341796875,83.54779815673828,3.5082199573516846,5.217710018157959,6.489999771118164,-2.597369909286499,-8.048029899597168,-0.37618300318717957,1.2760000228881836
15336,4,1,5,0,1,2,0,0,0,665665,L,SL,strikeout,FoulBall,-0.784500002861023,-13.827899932861328,2516.409912109375,78.73799896240234,3.306689977645874,5.365389823913574,6.289999961853027,-6.010819911956787,-8.1875,-1.0314300060272217,1.7514499425888062
14670,4,2,1,1,0,0,0,0,0,665665,L,SI,,StrikeCalled,5.328080177307129,21.561599731445312,2259.409912109375,89.63870239257812,3.417949914932251,5.2484002113342285,6.369999885559082,-2.38031005859375,-6.246729850769043,-0.6545959711074829,1.9389300346374512
13537,4,2,2,1,0,1,0,0,0,665665,L,CH,,BallCalled,-2.1986799240112305,20.74570083618164,2123.409912109375,83.24030303955078,3.4402101039886475,5.209469795227051,6.349999904632568,-0.4627169966697693,-7.64438009262085,1.2079600095748901,1.7340199947357178
15337,4,2,3,1,1,1,0,0,0,665665,L,CH,field_out,InPlay,-0.6940600275993347,19.303800582885742,2142.409912109375,82.5790023803711,3.4586100578308105,5.217949867248535,6.289999961853027,-1.1137200593948364,-7.513539791107178,0.7480999827384949,1.8015199899673462
14854,4,3,1,2,0,0,0,0,0,665665,L,CH,,StrikeSwinging,-0.6638100147247314,17.231800079345703,2157.409912109375,83.1083984375,3.482379913330078,5.248869895935059,6.409999847412109,-2.4637699127197266,-7.760849952697754,-0.29120001196861267,1.563689947128296
15860,4,3,2,2,0,1,0,0,0,665665,L,CH,,StrikeSwinging,-2.6031599044799805,20.495800018310547,2155.409912109375,82.23660278320312,3.4131898880004883,5.2400898933410645,6.25,-1.371440052986145,-8.189849853515625,0.35807400941848755,1.3961299657821655
15861,4,3,3,2,0,2,0,0,0,665665,L,CH,field_out,InPlay,-1.4851700067520142,18.64069938659668,2085.409912109375,83.40339660644531,3.284140110015869,5.239960193634033,6.489999771118164,-1.585710048675537,-7.330480098724365,0.19979099929332733,2.004319906234741
15634,5,1,1,0,0,0,0,0,0,665665,L,SI,,StrikeCalled,0.6509400010108948,20.337600708007812,2117.409912109375,88.5811996459961,3.2673099040985107,5.297420024871826,6.480000019073486,-0.6557270288467407,-6.521580219268799,0.8962050080299377,2.2111198902130127
14263,5,1,2,0,0,1,0,0,0,665665,L,CH,,BallCalled,-3.018120050430298,18.0039005279541,1909.4100341796875,82.80999755859375,3.3469700813293457,5.346429824829102,6.300000190734863,-0.5433099865913391,-7.705790042877197,1.2818800210952759,1.9018700122833252
15338,5,1,3,0,1,1,0,0,0,665665,L,SI,,FoulBall,4.676119804382324,19.155500411987305,2155.409912109375,89.7499008178711,3.257460117340088,5.5588297843933105,6.289999961853027,-1.2957799434661865,-6.154409885406494,0.3974969983100891,2.3748300075531006
15944,5,1,4,0,1,2,0,0,0,665665,L,SI,,BallCalled,8.15176010131836,17.138399124145508,2211.409912109375,89.96430206298828,3.3215301036834717,5.276309967041016,6.159999847412109,-1.2290899753570557,-4.0424299240112305,0.685276985168457,3.8019299507141113
14855,5,1,5,0,2,2,0,0,0,665665,L,CH,single,InPlay,-2.8299500942230225,18.11590003967285,2037.4100341796875,84.2947998046875,3.44884991645813,5.314599990844727,6.260000228881836,-1.2623000144958496,-8.203180313110352,0.7058069705963135,1.2908200025558472
13538,5,2,1,0,0,0,1,0,0,665665,L,SI,,BallCalled,5.673789978027344,16.181800842285156,2004.4100341796875,89.99479675292969,3.5136098861694336,5.024350166320801,6.03000020980835,-1.0853099822998047,-4.583320140838623,1.0959500074386597,3.242609977722168
16829,5,2,2,0,1,0,1,0,0,665665,L,SL,,BallCalled,6.18543004989624,-6.257070064544678,2354.409912109375,78.885498046875,3.297110080718994,5.248889923095703,6.480000019073486,-5.126269817352295,-6.512660026550293,-0.8758710026741028,2.4975600242614746
13539,5,2,3,0,2,0,1,0,0,665665,L,SI,double,InPlay,6.87421989440918,17.626300811767578,2176.409912109375,89.88760375976562,3.5197501182556152,4.894390106201172,6.269999980926514,-1.725350022315979,-5.981210231781006,0.3833320140838623,1.728309988975525
13540,5,3,1,0,0,0,0,1,1,665665,L,CH,,BallCalled,-4.700870037078857,16.878400802612305,1999.4100341796875,84.81670379638672,3.5961201190948486,5.160719871520996,6.389999866485596,-0.30620598793029785,-7.014599800109863,1.8426599502563477,2.3860299587249756
14671,5,3,2,0,1,0,0,1,1,665665,L,CH,,FoulBall,-2.851759910583496,19.390600204467773,2131.409912109375,84.16339874267578,3.465590000152588,5.1356201171875,6.699999809265137,-1.2885199785232544,-7.809659957885742,0.5991179943084717,1.4864100217819214
16312,5,3,3,0,1,1,0,1,1,665665,L,CH,,BallCalled,-2.5737900733947754,19.406600952148438,2001.4100341796875,84.99530029296875,3.316230058670044,5.157060146331787,6.699999809265137,-1.0432900190353394,-7.878399848937988,0.6752229928970337,1.3430399894714355
14565,5,3,4,0,2,1,0,1,1,665665,L,CH,,FoulBall,-3.686490058898926,17.29840087890625,2066.409912109375,85.1010971069336,3.3998100757598877,5.122459888458252,6.510000228881836,-2.387540102005005,-7.495520114898682,-0.298675000667572,1.7583400011062622
15326,5,3,5,0,2,2,0,1,1,665665,L,SI,sac_fly,InPlay,6.70373010635376,17.228200912475586,2112.409912109375,91.07620239257812,3.398829936981201,5.215000152587891,6.289999961853027,-1.873669981956482,-5.025690078735352,0.1635729968547821,2.8650999069213867
14856,5,4,1,1,0,0,0,0,1,665665,L,CH,,BallCalled,-3.01282000541687,19.363300323486328,2053.409912109375,85.40709686279297,3.428679943084717,5.377029895782471,6.480000019073486,-0.9522449970245361,-8.052889823913574,0.8706910014152527,1.4067699909210205
14857,5,4,2,1,1,0,0,0,1,665665,L,SI,,BallCalled,1.0437500476837158,20.864700317382812,2202.409912109375,91.09519958496094,3.2576699256896973,5.5065999031066895,6.420000076293945,-1.0163400173187256,-7.679880142211914,0.50655597448349,1.1466599702835083
14858,5,4,3,1,2,0,0,0,1,665665,L,SI,,BallCalled,0.23253999650478363,21.806800842285156,2226.409912109375,89.88980102539062,3.4512999057769775,5.0991902351379395,6.610000133514404,-2.049329996109009,-7.196919918060303,-0.3357990086078644,1.376420021057129
15340,5,4,4,1,3,0,0,0,1,665665,L,SI,,StrikeCalled,0.1382399946451187,21.338699340820312,2186.409912109375,88.99089813232422,3.4178600311279297,5.154250144958496,6.639999866485596,-1.4118800163269043,-7.301459789276123,0.26339399814605713,1.3797600269317627
14541,5,4,5,1,3,1,0,0,1,665665,L,CH,,StrikeSwinging,0.4156700074672699,18.88249969482422,2028.4100341796875,83.7938003540039,3.418440103530884,5.239850044250488,6.550000190734863,-2.045569896697998,-7.371349811553955,-0.10675299912691116,1.7552800178527832
15636,5,4,6,1,3,2,0,0,1,665665,L,CH,walk,BallCalled,0.6504700183868408,18.721900939941406,2084.409912109375,84.74459838867188,3.3329100608825684,5.229949951171875,6.78000020980835,-2.8836700916290283,-8.335789680480957,-0.9357119798660278,0.7357590198516846
16441,5,5,1,1,0,0,1,0,1,665665,L,CH,,FoulBall,-5.606679916381836,15.441399574279785,1953.4100341796875,83.95040130615234,3.412100076675415,5.295609951019287,6.269999980926514,-0.6556620001792908,-7.571430206298828,1.4652800559997559,2.117799997329712
14542,5,5,2,1,0,1,1,0,1,665665,L,CH,,FoulBall,-3.4860799312591553,18.704599380493164,2050.409912109375,84.60710144042969,3.418560028076172,5.149899959564209,6.670000076293945,-1.7614200115203857,-8.05836009979248,0.1773959994316101,1.2921500205993652
14543,5,5,3,1,0,2,1,0,1,665665,L,CH,,FoulBall,-1.3897099494934082,17.796600341796875,2016.4100341796875,84.09709930419922,3.3465700149536133,5.336669921875,6.599999904632568,-0.8509330153465271,-7.404550075531006,1.0231900215148926,1.9084500074386597
16830,5,5,4,1,0,2,1,0,1,665665,L,FB,,BallCalled,10.269200325012207,13.131099700927734,2146.409912109375,91.1072998046875,3.159559965133667,5.485610008239746,6.510000228881836,-3.61286997795105,-5.033239841461182,-1.3125100135803223,2.797559976577759
